,1,2,respons,gestion,equip,ingeni,inform,industrial,offic,excel,diseñ,analisis
297,Practicante de almacén,"[['rintis', 'empres', 'lid', 'del', 'merc', 'en', 'la', 'categor', 'de', 'petfood', 'dedic', 'a', 'la', 'produccion', 'y', 'comercializ', 'de', 'product', 'de', 'marc', 'com', 'ricoc', 'ricocat', 'canb', 'etc', 'las', 'cual', 'lider', 'el', 'ranking', 'de', 'consum', 'en', 'el', 'merc', 'actual', 'nos', 'encontr', 'en', 'la', 'busqued', 'de', 'un', 'practic', 'de', 'almacen', 'el', 'perfil', 'se', 'detall', 'a', 'continu', 'funcion', 'elabor', 'yo', 'mejor', 'proced', 'manual', 'e', 'instruct', 'en', 'almacen', 'distribu', 'insum', 'repuestosrealiz', 'mejor', 'al', 'iperc', 'en', 'almacenesdiseñ', 'organigram', 'de', 'los', 'almacenesproces', 'inform', 'referent', 'a', 'segur', 'salud', 'en', 'el', 'trabajoconoc', 'par', 'realiz', 'flujogram', 'requisit', 'estudi', 'de', 'los', 'ultim', 'cicl', 'en', 'las', 'carrer', 'de', 'ingeni', 'industrial', 'administr', 'logist', 'o', 'afinescont', 'con', 'experient', 'de', 'un', 'año', 'en', 'el', 'are', 'de', 'almacen', 'manej', 'de', 'offic', 'a', 'nivel', 'avanz', 'ingles', 'a', 'nivel', 'intermediodisponibil', 'par', 'labor', 'en', 'nuestr', 'plant', 'ubic', 'en', 'ate', 'chaclacay', 'benefici', 'subvencion', 'economicaline', 'de', 'desarrollopertenec', 'a', 'una', 'empres', 'lid', 'en', 'el', 'rubrodescuent', 'corporativossegur', 'priv', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
298,Practicante de coordinación - psicología,"[['i', 'nombr', 'del', 'puest', 'practic', 'de', 'coordin', 'de', 'carrer', 'psicolog', 'ii', 'funcion', 'del', 'puest', 'gestion', 'academ', 'de', 'la', 'coordin', 'de', 'las', 'carrer', 'de', 'psicolog', 'desarroll', 'horari', 'de', 'los', 'curs', 'de', 'la', 'facult', 'de', 'psicolog', 'coordin', 'en', 'el', 'desarroll', 'de', 'event', 'seminari', 'charl', 'conferent', 'propon', 'model', 'de', 'evalu', 'academ', 'y', 'correg', 'prueb', 'realiz', 'investig', 'bibliograf', 'par', 'cas', 'empresarial', 'psicolog', 'u', 'otros', 'brind', 'soport', 'en', 'el', 'desarroll', 'de', 'objet', 'academ', 'elabor', 'cuadr', 'matric', 'diaposit', 'y', 'otros', 'a', 'solicitud', 'de', 'la', 'coodin', 'desarroll', 'otras', 'activ', 'vari', 'par', 'el', 'alcanc', 'de', 'los', 'objet', 'y', 'de', 'gestion', 'academ', 'continu', 'iii', 'requisit', 'año', 'en', 'posicion', 'similar', 'offic', 'nivel', 'intermedi', 'spss', 'basic', 'conoc', 'en', 'plataform', 'academ', 'moodl', 'y', 'bas', 'de', 'dat', 'ebscohost', 'iv', 'estudi', 'realiz', 'psicolog', 'educ', 'psicolog', 'organizacional', 'o', 'administr', 'v', 'grad', 'de', 'instruccion', 'universitari', 'egres', 'o', 'bachill', 'vi', 'horari', 'de', 'trabaj', 'lun', 'a', 'viern', 'de', 'am', 'a', 'pm', 'surc', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
299,Practicante de auditoria interna,"[['stracon', 'una', 'empres', 'especial', 'en', 'el', 'rubr', 'min', 'se', 'encuentr', 'en', 'la', 'busqued', 'de', 'un', 'profesional', 'par', 'la', 'siguient', 'posicionpract', 'de', 'auditori', 'internaperfil', 'del', 'puestoegres', 'o', 'bachill', 'de', 'contabil', 'econom', 'ingeni', 'industrial', 'administr', 'de', 'empres', 'o', 'carrer', 'afinesmanej', 'de', 'ms', 'offic', 'a', 'nivel', 'intermedi', 'avanzadodes', 'experient', 'en', 'posicion', 'similar', 'en', 'are', 'de', 'auditori', 'internades', 'conoc', 'del', 'marc', 'cosofuncionesrevis', 'los', 'document', 'obten', 'com', 'part', 'de', 'las', 'muestr', 'requer', 'par', 'valid', 'de', 'informacionsegu', 'a', 'las', 'are', 'audit', 'respect', 'a', 'las', 'evident', 'relacion', 'con', 'la', 'implement', 'de', 'los', 'plan', 'de', 'acciondocument', 'y', 'archiv', 'de', 'las', 'evident', 'relacion', 'con', 'el', 'avanc', 'de', 'los', 'plan', 'de', 'accionregistr', 'las', 'observ', 'de', 'auditori', 'extern', 'intern', 'y', 'de', 'los', 'organ', 'regul', 'de', 'la', 'compañ', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
300,Practicante pre de arquitectura,"[['som', 'una', 'de', 'las', 'principal', 'caden', 'retail', 'textil', 'peruan', 'con', 'presenci', 'regional', 'y', 'con', 'tiend', 'a', 'nivel', 'nacional', 'actual', 'nos', 'encontr', 'en', 'la', 'busqued', 'del', 'mejor', 'talent', 'par', 'incorpor', 'a', 'nuestr', 'staff', 'practic', 'pre', 'de', 'arquitectur', 'funcionesrealiz', 'dibuj', 'de', 'plan', 'de', 'arquitectur', 'y', 'especial', 'control', 'y', 'revis', 'los', 'plan', 'de', 'arquitectur', 'y', 'especial', 'actualiz', 'y', 'control', 'los', 'document', 'de', 'proyectosapoy', 'en', 'la', 'elabor', 'de', 'los', 'expedient', 'tecnic', 'a', 'present', 'ante', 'las', 'entiedad', 'del', 'estad', 'requisit', 'estudi', 'de', 'la', 'carrer', 'de', 'arquitectur', 'conoc', 'en', 'autocadcompetent', 'organiz', 'resolu', 'de', 'problemastrabaj', 'en', 'equip', 'inici', 'beneficiosaliment', 'cubiert', 'al', 'transport', 'pasaj', 'cubiert', 'al', 'line', 'de', 'crecimientoaprendizaj', 'continu', 'y', 'con', 'profesionalesl', 'person', 'interes', 'que', 'cumpl', 'con', 'los', 'requisit', 'mencion', 'anterior', 'postul', 'por', 'este', 'medi', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
301,Practicante de producción,"[['som', 'compañ', 'nacional', 'de', 'chocolat', 'de', 'peru', 'sa', 'empres', 'del', 'grup', 'nutres', 'cont', 'con', 'una', 'ampli', 'experient', 'en', 'la', 'produccion', 'y', 'comercializ', 'de', 'product', 'de', 'consum', 'masiv', 'con', 'mas', 'de', 'quinc', 'marc', 'en', 'nuestr', 'portafoli', 'de', 'product', 'dentr', 'de', 'nuestr', 'equip', 'de', 'oper', 'estam', 'busc', 'un', 'practic', 'de', 'produccion', 'requisitosegres', 'o', 'bachill', 'o', 'estudi', 'universitari', 'de', 'los', 'ultim', 'cicl', 'de', 'la', 'carrer', 'de', 'ingeni', 'mecan', 'electr', 'o', 'afinesms', 'excel', 'avanz', 'domini', 'de', 'macrosdes', 'conoc', 'de', 'erp', 'sapdes', 'experient', 'realiz', 'funcion', 'similaresfuncioneslevant', 'de', 'inform', 'sobr', 'tiemp', 'y', 'movimient', 'en', 'plant', 'par', 'garantiz', 'la', 'optimiz', 'en', 'par', 'limpiez', 'y', 'manten', 'programadosacompañ', 'administr', 'en', 'recopil', 'de', 'dat', 'sobr', 'med', 'prevent', 'en', 'la', 'segur', 'del', 'personal', 'e', 'infraestructur', 'del', 'areasoport', 'en', 'la', 'construccion', 'implement', 'y', 'valid', 'de', 'manual', 'de', 'oper', 'de', 'equip', 'y', 'formacion', 'del', 'personal', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
302,Practicante profesional de talento,"[['import', 'grup', 'empresarial', 'de', 'capital', 'peruan', 'y', 'con', 'presenci', 'en', 'latinoamer', 'se', 'encuentr', 'en', 'la', 'busqued', 'de', 'un', 'practic', 'profesional', 'de', 'talent', 'funcion', 'public', 'de', 'vacant', 'en', 'bols', 'laboral', 'univers', 'yo', 'convocatori', 'internasrealiz', 'dinam', 'grupal', 'yo', 'dinam', 'par', 'la', 'evalu', 'de', 'candidat', 'idone', 'par', 'las', 'vacant', 'aperturadaslevant', 'de', 'perfil', 'y', 'coordin', 'con', 'client', 'intern', 'y', 'administr', 'de', 'personal', 'par', 'gestion', 'nuev', 'ingresossoport', 'en', 'la', 'ejecu', 'de', 'program', 'de', 'aprendizaj', 'y', 'desarrolloparticip', 'activ', 'en', 'proces', 'de', 'mape', 'de', 'talent', 'evalu', 'y', 'proces', 'de', 'desempeñ', 'requisit', 'egres', 'o', 'bachill', 'de', 'psicolog', 'administr', 'o', 'ingeni', 'industrial', 'conoc', 'basic', 'en', 'seleccion', 'por', 'competent', 'evalu', 'del', 'desempeñ', 'clim', 'laboral', 'entre', 'otros', 'domini', 'de', 'ms', 'offic', 'a', 'nivel', 'intermedi', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
303,Practicante de auditoria interna,"[['te', 'invit', 'a', 'form', 'part', 'del', 'gran', 'equip', 'de', 'banc', 'falabellan', 'encontr', 'en', 'la', 'busqued', 'de', 'practic', 'de', 'auditori', 'intern', 'funcion', 'principalesefectu', 'la', 'revision', 'de', 'la', 'document', 'e', 'inform', 'de', 'centr', 'financierosrevision', 'de', 'indicadoreselabor', 'de', 'cuadr', 'estadisticoselabor', 'cuadr', 'con', 'los', 'result', 'de', 'las', 'revision', 'efectu', 'experienciaexperient', 'minim', 'de', 'mes', 'en', 'funcion', 'similar', 'deseabl', 'otros', 'requisit', 'y', 'conocimientosmanej', 'de', 'ms', 'excel', 'avanzadomanej', 'de', 'python', 'intermedioconoc', 'de', 'sql', 'intermedi', 'no', 'excluyent', 'grad', 'academicoestudi', 'a', 'part', 'de', 'mo', 'cicl', 'o', 'recien', 'egres', 'de', 'la', 'carrer', 'profesional', 'de', 'ingeni', 'de', 'sistem', 'ingeni', 'industrial', 'o', 'afin', 'par', 'postul', 'ingres', 'tus', 'dat', 'y', 'cv', 'en', 'el', 'siguient', 'link', 'unic', 'form', 'de', 'postulacionhttpscareersuccessfactorscomsfcareerjobreqcareerjobidcompanyadessafalapusernam', 'siguen', 'en', 'linkedinhttpswwwlinkedincomcompanybancofalabellaperu', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
304,Practicante de facturación,"[['requisit', 'estudi', 'de', 'contabil', 'administr', 'entre', 'mo', 'y', 'no', 'cicl', 'nivel', 'de', 'ingles', 'basic', 'ms', 'offic', 'nivel', 'intermedi', 'avanz', 'practic', 'previ', 'en', 'contabil', 'finanz', 'cobranz', 'oper', 'logist', 'o', 'tesor', 'entre', 'seis', 'mes', 'a', 'un', 'año', 'conoc', 'sap', 'nivel', 'basic', 'funcion', 'apoy', 'en', 'la', 'emision', 'de', 'factur', 'not', 'de', 'debit', 'y', 'not', 'de', 'credit', 'coordin', 'con', 'el', 'gerent', 'par', 'la', 'emision', 'de', 'las', 'factur', 'del', 'proyect', 'revis', 'los', 'document', 'par', 'anul', 'sustent', 'y', 'emision', 'de', 'not', 'de', 'credit', 'revis', 'el', 'wip', 'por', 'factur', 'toget', 'orden', 'de', 'facturacon', 'par', 'confirm', 'la', 'emision', 'de', 'document', 'realiz', 'el', 'cierr', 'de', 'factur', 'y', 'registr', 'de', 'vent', 'coordin', 'con', 'los', 'client', 'el', 'envi', 'de', 'las', 'factur', 'realiz', 'funcion', 'afin', 'a', 'su', 'carg', 'que', 'le', 'sean', 'asign', 'por', 'el', 'superior', 'inmediat', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
305,Practicante de seguridad industrial,"[['cas', 'grand', 'saa', 'import', 'empres', 'agroindustrial', 'aboc', 'a', 'la', 'siembr', 'proces', 'y', 'comercializ', 'de', 'la', 'cañ', 'de', 'azuc', 'y', 'sus', 'product', 'deriv', 'com', 'part', 'de', 'nuestr', 'plan', 'de', 'crecimient', 'nos', 'encontr', 'en', 'busqued', 'de', 'los', 'mejor', 'talent', 'par', 'ocup', 'la', 'posicion', 'de', 'practic', 'profesional', 'de', 'segur', 'industrialrequisit', 'egres', 'o', 'bachill', 'en', 'ing', 'industrial', 'quimic', 'yo', 'afin', 'no', 'titul', 'diplom', 'de', 'sistem', 'de', 'gestion', 'de', 'segur', 'y', 'salud', 'en', 'el', 'trabaj', 'deseabl', 'conoc', 'sobr', 'llen', 'y', 'elabor', 'de', 'matric', 'iper', 'deseablefuncion', 'apoy', 'en', 'la', 'identif', 'de', 'los', 'peligr', 'y', 'evalu', 'los', 'riesg', 'de', 'las', 'diferent', 'are', 'y', 'puest', 'de', 'trabaj', 'apoy', 'en', 'la', 'propuest', 'de', 'med', 'de', 'control', 'par', 'aquell', 'riesg', 'catalog', 'com', 'signific', 'dentr', 'de', 'la', 'matriz', 'iper', 'apoy', 'en', 'la', 'realiz', 'de', 'seguimient', 'al', 'cumplimient', 'de', 'las', 'med', 'de', 'control', 'propuest', 'en', 'las', 'matric', 'iper', 'apoy', 'en', 'otras', 'funcion', 'asign', 'por', 'su', 'jef', 'inmediatobenefici', 'segur', 'priv', 'grat', 'ambient', 'laboral', 'subvencion', 'econom', 'segun', 'ley', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
306,Practicante profesional de ti,"[['engi', 'servic', 'peru', 'empres', 'que', 'brind', 'solucion', 'multitecn', 'y', 'de', 'eficient', 'energet', 'se', 'encuentr', 'en', 'reclut', 'de', 'practic', 'profesional', 'de', 'ti', 'que', 'cumpl', 'el', 'siguient', 'perfil', 'requisit', 'experient', 'mes', 'en', 'el', 'are', 'de', 'solucion', 'digital', 'excel', 'avanz', 'kpis', 'panel', 'de', 'control', 'herramient', 'digital', 'kize', 'offic', 'sharepoint', 'avanz', 'conoc', 'sap', 'shan', 'brind', 'soport', 'sobr', 'los', 'sistem', 'de', 'inform', 'siti', 'web', 'y', 'solucion', 'digital', 'de', 'engi', 'asegur', 'su', 'continu', 'segur', 'y', 'eficient', 'respons', 'de', 'defin', 'la', 'arquitectur', 'de', 'las', 'solucion', 'en', 'bas', 'a', 'un', 'analisis', 'de', 'las', 'neces', 'del', 'negoci', 'y', 'la', 'estrategi', 'de', 'ti', 'solucion', 'las', 'neces', 'de', 'soport', 'y', 'mejor', 'continu', 'del', 'negoci', 'sobr', 'los', 'sistem', 'de', 'la', 'empres', 'entend', 'y', 'propon', 'nuev', 'solucion', 'que', 'optimic', 'la', 'performanc', 'del', 'negoci', 'asesor', 'a', 'los', 'client', 'intern', 'en', 'el', 'uso', 'de', 'los', 'sistem', 'de', 'inform', 'siti', 'web', 'y', 'solucion', 'digital', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
307,Practicante de consultoría,"[['som', 'una', 'firm', 'lid', 'con', 'presenci', 'en', 'el', 'peru', 'desd', 'hac', 'mas', 'de', 'años', 'ofrec', 'servici', 'profesional', 'de', 'consultor', 'outsourcing', 'auditori', 'asesor', 'financ', 'asesor', 'tributari', 'y', 'legal', 'nos', 'encontr', 'en', 'busqued', 'de', 'practic', 'de', 'consultor', 'funcion', 'elabor', 'de', 'inform', 'y', 'apoy', 'al', 'are', 'en', 'lo', 'requer', 'apoy', 'en', 'servici', 'de', 'consultor', 'sap', 'e', 'implement', 'administr', 'de', 'plataform', 'y', 'herramient', 'deseabl', 'manej', 'de', 'sap', 'requisit', 'estudi', 'de', 'vo', 'cicl', 'en', 'delant', 'de', 'las', 'carrer', 'de', 'ingeni', 'de', 'sistem', 'informat', 'ingeni', 'industrial', 'administr', 'o', 'marketing', 'requer', 'ingles', 'intermedi', 'deseabl', 'experient', 'previ', 'en', 'posicion', 'similar', 'de', 'it', 'process', 'benefici', 'se', 'ofrec', 'la', 'posibil', 'de', 'integr', 'a', 'una', 'sol', 'firm', 'trasnacional', 'reconoc', 'por', 'brind', 'oportun', 'de', 'aprendizaj', 'continu', 'oportun', 'de', 'crecimient', 'y', 'la', 'experient', 'de', 'integr', 'equip', 'multidisciplinari', 'alt', 'reconoc', 'en', 'el', 'medi', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
308,Practicante comercial - canal sudamérica,"[['la', 'empres', 'celim', 'trebol', 'se', 'encuentr', 'en', 'la', 'busqued', 'de', 'practic', 'comercial', 'centroamer', 'que', 'cumpl', 'con', 'lo', 'siguienterequisit', 'estudi', 'universitari', 'de', 'las', 'carrer', 'de', 'administr', 'econom', 'ing', 'industrial', 'negocion', 'internacional', 'manej', 'de', 'sofwar', 'offic', 'avanz', 'excel', 'habil', 'en', 'formul', 'idiom', 'ingles', 'intermedi', 'funcion', 'seguimient', 'en', 'la', 'gestion', 'de', 'las', 'orden', 'de', 'compr', 'de', 'los', 'client', 'en', 'sap', 'apoy', 'en', 'las', 'coordin', 'con', 'comex', 'par', 'el', 'despach', 'de', 'las', 'orden', 'de', 'compr', 'envi', 'muestr', 'de', 'product', 'celim', 'trebol', 'a', 'client', 'actual', 'y', 'potencial', 'seguimient', 'de', 'los', 'ped', 'de', 'vent', 'en', 'los', 'diferent', 'sistem', 'de', 'inform', 'sap', 'diari', 'de', 'vent', 'etc', 'apoy', 'en', 'el', 'envi', 'de', 'estad', 'de', 'cuent', 'a', 'los', 'client', 'y', 'coordin', 'con', 'finanz', 'la', 'aplic', 'de', 'pag', 'de', 'factur', 'atend', 'requer', 'y', 'consult', 'de', 'client', 'intern', 'y', 'client', 'extern', 'horari', 'de', 'trabaj', 'hor', 'a', 'la', 'semanalug', 'de', 'trabaj', 'surquill', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
309,Practicante de procesos,"[['i', 'nombr', 'del', 'puest', 'a', 'ocuparpract', 'profesional', 'de', 'procesosii', 'funcion', 'del', 'cargodefin', 'relev', 'y', 'document', 'los', 'proces', 'de', 'la', 'direccionapoy', 'en', 'el', 'control', 'de', 'documentosanaliz', 'la', 'inform', 'identific', 'oportun', 'de', 'mejor', 'y', 'propon', 'modif', 'de', 'los', 'procesospropon', 'e', 'implant', 'herramient', 'de', 'medicion', 'de', 'procesosrealiz', 'el', 'calcul', 'de', 'indicadoresdesarroll', 'entreg', 'relacion', 'a', 'los', 'plan', 'de', 'trabajoapoy', 'a', 'su', 'inmediat', 'superior', 'y', 'al', 'equip', 'de', 'trabaj', 'en', 'la', 'elabor', 'de', 'present', 'e', 'inform', 'de', 'avancesotr', 'funcion', 'design', 'por', 'su', 'superior', 'inmediat', 'iii', 'grad', 'de', 'instruccion', 'bachill', 'o', 'egres', 'de', 'las', 'carrer', 'de', 'ingeni', 'industrial', 'sitem', 'o', 'afinesiv', 'experienciad', 'preferent', 'mesesv', 'conoc', 'de', 'sistemasnivel', 'de', 'offic', 'intermediobizagivisiovi', 'horari', 'de', 'trabajolun', 'a', 'viern', 'de', 'am', 'a', 'pmsurc', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
310,Practicante de educación,"[['i', 'nombr', 'del', 'puest', 'a', 'ocuparpract', 'preprofesional', 'o', 'profesional', 'de', 'educ', 'par', 'facult', 'de', 'ingenieriaii', 'funcion', 'del', 'cargoapoy', 'enelabor', 'de', 'inform', 'cuadr', 'de', 'avancesdocument', 'del', 'proces', 'de', 'medicion', 'y', 'acreditacionimplement', 'del', 'model', 'por', 'competenciaselabor', 'de', 'instrument', 'de', 'evalu', 'y', 'taller', 'pedagogicosgestion', 'del', 'docent', 'y', 'cursosproces', 'de', 'enseñ', 'de', 'aprendizajediferent', 'labor', 'de', 'la', 'facult', 'de', 'ingeni', 'iii', 'grad', 'de', 'instruccion', 'estudi', 'egres', 'o', 'universitari', 'a', 'part', 'de', 'vo', 'cicl', 'de', 'educ', 'iv', 'experienciad', 'preferent', 'mes', 'v', 'conoc', 'de', 'sistemasnivel', 'de', 'offic', 'avanzadoconoc', 'en', 'calid', 'educ', 'diseñ', 'y', 'evalu', 'por', 'competenciasmanej', 'de', 'red', 'social', 'vi', 'horari', 'de', 'trabajolun', 'a', 'viern', 'hor', 'vii', 'lug', 'de', 'trabajosurc', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
311,Practicante de diseño gráfico,"[['dp', 'world', 'calla', 'empres', 'transnacional', 'lid', 'en', 'la', 'facilit', 'del', 'comerci', 'internacional', 'y', 'un', 'import', 'actor', 'de', 'la', 'caden', 'logist', 'se', 'encuentr', 'en', 'busc', 'de', 'una', 'practic', 'de', 'diseñ', 'grafic', 'mision', 'del', 'puest', 'brind', 'soport', 'en', 'la', 'gestion', 'de', 'segur', 'y', 'medi', 'ambient', 'a', 'traves', 'del', 'diseñ', 'y', 'comun', 'de', 'incident', 'con', 'fin', 'instruct', 'par', 'los', 'colabor', 'requisit', 'estudi', 'de', 'ultim', 'cicl', 'de', 'la', 'carrer', 'tecnic', 'yo', 'universitari', 'de', 'comun', 'public', 'diseñ', 'grafic', 'o', 'afinesdes', 'experient', 'de', 'mes', 'en', 'posicion', 'similaresconoc', 'de', 'diseñ', 'y', 'anim', 'ddisponibil', 'par', 'labor', 'en', 'el', 'calla', 'funcion', 'elabor', 'comun', 'diari', 'de', 'reforz', 'de', 'la', 'cultur', 'de', 'segur', 'y', 'medi', 'ambienterecr', 'diseñ', 'y', 'difund', 'incident', 'en', 'el', 'pati', 'de', 'oper', 'con', 'un', 'fin', 'instructivoapoy', 'en', 'la', 'identif', 'de', 'oportun', 'par', 'el', 'desarroll', 'de', 'programasbrind', 'soport', 'administr', 'a', 'la', 'gerenci', 'benefici', 'tod', 'lo', 'establec', 'por', 'leycapacit', 'constantedesarroll', 'de', 'line', 'de', 'carrerapaquet', 'de', 'benefici', 'corpor', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
